id,output,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
100117,0,-16.54,2.966,2.588,15.924,110.331,1.883,13.05,68.835,35.151,48.467,104.626,164.666,306.285,17.514,4.133,5.886,5.83,53.194,1.374,8.454,45.423,-1.342,-0.68,-0.57,-0.414,3135133147,1.861,1.465,2.514,1.979
100118,0,1.52,22.03,5.986,19.368,56.365,1.918,5.583,35.334,18.056,131.254,191.118,146.329,59.027,32.748,42.712,3.136,2.791,25.373,3.12,10.095,55.288,64.82,46.142,31.881,10.217,1675286400,1.409,-0.415,1.392,-0.409
100119,0,-26.368,-10.86,2.848,5.024,7.666,2.229,3.402,12.682,36.828,75.969,98.864,53.901,9.892,61.052,116.833,1.816,1.287,15.379,1.277,2.253,35.002,-14.933,-12.61,-5.461,-4.275,1602052159,1.96,1.654,1.674,1.413
100120,0,9.814,32.368,14.551,33.655,55.222,3.21,5.267,36.862,19.146,111.572,124.581,103.725,13.907,45.949,219.047,0.35,0.083,24.724,4.533,10.484,59.962,48.63,43.167,24.503,5.405,2075716028,1.048,0.224,1.124,0.24
100121,0,29.386,-15.935,-1.619,-6.675,7.573,-2.171,2.463,7.682,55.059,69.521,89.168,105.444,258.831,21.538,211.956,4.217,4.217,67.391,0.745,3.074,29.154,-21.268,-6.621,-5.014,-6.722,1318666562,13.162,13.089,13.462,13.388
100122,0,4.746,33.719,2.821,14.965,43.537,2.859,8.318,35.294,60.869,93.333,99.473,240.506,169.198,19.619,2241.176,5.545,5.545,71.854,0.986,5.233,42.582,12.488,7.27,5.899,5.979,702437500,3.647,3.222,3.631,3.209
100123,0,-33.978,7.815,0.769,2.26,12.73,0.74,4.169,28.686,22.195,22.784,165.585,148.705,3.764,39.608,65.789,2.766,2.766,39.561,1.038,3.052,16.72,3.969,3.866,2.55,2.455,569546188,7.648,7.144,8.575,8.01
100124,0,-2.327,9.93,2.21,9.874,13.693,1.685,2.337,14.772,20.355,111.243,112.872,315.809,10.664,23.448,145.026,3.303,0.269,45.425,1.311,5.859,13.382,2.858,2.772,2.151,1.64,905831179,9.53,8.549,5.129,4.601
100125,0,41.014,37.879,13.289,46.153,53.619,9.172,10.656,41.003,31.723,112.222,151.975,148.897,86.213,29.84,174.54,1.573,0.584,33.077,1.448,5.031,54.788,22.4,16.559,11.791,8.138,705535051,2.108,1.258,1.983,1.184
100126,0,-6.243,-0.647,10.627,23.759,24.673,3.296,3.423,32.307,33.039,140.574,181.034,101.516,5.367,48.336,117.222,2.282,1.847,12.521,3.223,7.207,48.817,45.409,43.106,23.824,7.389,1824090040,0.944,-1.212,0.542,-0.696
100127,0,25.594,40.281,5.297,19.354,51.039,2.147,5.663,40.732,19.37,60.479,61.655,223.169,2.076,30.745,101.381,0.779,0.715,37.365,2.466,9.012,31.194,1.689,1.674,1.216,0.493,1217613034,2.666,2.573,3.731,3.6
100128,0,-4.594,35.975,2.523,11.831,11.021,1.273,1.186,9.042,37.69,84.231,96.131,312.232,27.522,22.739,127.155,0.75,0.732,36.091,1.98,9.286,39.377,20.498,18.237,14.347,7.242,2159679571,3.392,2.45,2.82,2.038
100129,0,-25.412,2.53,3.155,9.659,19.219,2.404,4.784,51.018,34.245,13.064,91.591,153.561,14.419,37.316,22.354,3.304,2.357,46.064,1.312,4.016,48.247,-18.346,-13.877,-9.343,-7.12,3406565823,3.405,2.935,2.986,2.575
100130,0,-5.194,-27.255,0.563,2.269,7.061,0.472,1.471,4.501,45.074,144.788,183.876,155.837,140.609,25.224,120.044,2.154,1.05,41.933,1.191,4.799,40.087,-18.092,-10.75,-8.08,-6.778,857768784,7.119,4.684,5.745,3.78
100131,0,38.747,32.947,1.857,7.008,28.571,0.942,3.84,18.339,38.029,46.354,92.708,300,11.458,24.303,116,1.811,1.811,37.974,1.971,7.439,56.142,-4.221,-4.081,-3,-1.521,524811067,2.752,2.366,3,2.58
100132,0,443.589,107.397,16.525,56.41,80.448,1.937,2.763,19.352,17.661,19.951,105.448,262.736,5.052,27.189,0.984,0.451,0.418,20.606,8.529,29.115,80.187,1.23,1.195,0.845,0.099,1604388029,1.241,0.731,1.406,0.828
100133,0,35.862,5.927,3.759,11.071,24.032,4.469,9.702,49.353,41.383,100.873,144.868,59.908,102.877,38.053,91.086,5.05,5.05,39.721,0.841,2.477,33.012,105.027,26.105,17.239,20.494,1138885024,3.737,3.503,3.781,3.545
100134,0,-6.875,-31.147,2.729,10.387,14.074,4.507,6.108,29.856,31.459,72.949,80.293,47.749,209.526,27.989,129.885,0.933,0.853,7.148,0.605,2.304,20.108,17.668,3.636,2.681,4.427,1179423529,1.213,0.347,1.146,0.328
100135,0,-0.337,21.919,2.526,7.989,30.586,1.179,4.516,24.805,23.162,94.419,144.889,153.206,66.449,31.283,134.104,3.829,3.134,39.773,2.141,6.771,29.08,2.571,1.71,1.169,0.546,3435912668,2.293,1.554,2.117,1.434
100136,0,10.445,4.473,1.893,6.303,10.374,0.992,1.634,21.823,13.571,213.09,219.389,133.86,111.33,28.969,101.473,1.675,0.475,34.541,1.907,6.347,20.359,41.295,21.206,14.835,7.778,656037740,5.993,4.384,4.095,2.995
100137,0,-7.575,-10.848,1.428,6.393,15.928,1.401,3.49,21.385,44.586,49.802,58.736,220.217,103.369,23.607,865.517,2.261,2.04,34.847,1.019,4.563,40.872,8.142,5.808,4.51,4.424,1813766697,2.636,2.172,2.547,2.099
100138,0,3.594,33.016,1.429,4.819,26.886,1.465,8.177,46.747,41.446,24.445,52.387,184.148,51.393,29.802,41.803,6.113,5.689,47.628,0.975,3.287,26.265,13.378,10.112,7.111,7.29,2149000702,5.468,5.182,5.697,5.399
100139,0,18.734,1.436,0.939,4.926,26.38,1.236,6.621,52.365,27.326,55.793,125.466,222.107,278.67,16.645,198.343,5.743,5.424,70.993,0.759,3.984,13.909,-63.16,-25.517,-20.651,-27.183,1370136722,10.141,9.359,9.553,8.816
100140,0,-35.983,88.276,3.255,11.131,16.636,2.453,3.667,25.645,25.609,125.109,168.558,103.854,75.056,35.853,137.394,1.108,1.002,29.349,1.326,4.536,23.871,-19.81,-14.494,-10.255,-7.73,970610700,3.139,1.208,3.008,1.158
100141,0,1.521,0.667,2.164,11.534,31.987,2.487,6.899,38.878,46.052,28.807,52.878,297.424,132.348,18.876,24.844,4.096,4.03,52.209,0.869,4.635,37.599,2.511,1.669,1.356,1.559,2776527766,7.686,6.012,7.654,5.987
100142,0,52.723,20.161,17.661,39.572,44.598,13.795,15.548,46.333,30.685,199.682,203.809,51.98,63.696,46.365,460.416,1.715,1.304,39.594,1.28,2.868,47.064,26.158,15.086,8.353,6.524,822993750,2.202,1.559,2.151,1.523
100143,0,-4.925,5.503,0.875,3.076,14.038,0.678,3.095,34.433,16.751,68.901,135.381,201.123,37.453,29.535,105.295,2.671,2.586,19.303,1.29,4.534,21.51,10.111,8.339,5.966,4.622,394988964,3.793,3.336,3.49,3.07
100144,0,6.197,22.091,2.865,10.81,24.174,1.45,3.244,35.076,22.776,103.495,137.64,228.205,42.735,26.958,85.691,1.611,1.591,16.167,1.975,7.451,49.711,69.347,54.643,40.159,20.33,1130401401,1.466,-0.432,1.456,-0.429
100145,0,5.078,-35.213,3.604,11.554,2.731,2.196,0.519,2.066,40.386,133.817,141.085,204.761,8.73,31.898,234.159,1.038,0.359,15.822,1.64,5.26,52.424,16.432,15.619,10.747,6.549,1011265924,7.142,-2.514,2.212,-0.778
100146,0,12.162,18.146,4.104,14.294,26.059,1.772,3.231,18.642,28.36,94.783,128.975,188.061,57.21,28.962,110.215,1.129,1.129,22.526,2.315,8.063,61.205,11.403,9.834,7.01,3.027,1807707628,1.608,1.07,1.566,1.042
100147,0,236.465,26.289,-10.648,-50.716,-43.086,-12.059,-10.245,-289.396,78.204,72.91,74.242,400.741,835.823,7.481,219.08,2.841,2.456,67.941,0.883,4.205,48.126,64.808,21.941,17.334,19.63,7063589733,7.194,6.97,6.705,6.496
100148,0,86.15,-14.766,13.337,45.239,67.859,4.983,7.475,60.365,11.517,188.931,224.365,80.807,172.981,28.265,309.248,0.755,0.646,53.95,2.676,9.077,43.965,50.566,19.168,13.517,5.05,1372756054,2.778,2.169,2.871,2.242
100149,0,-12.674,11.844,5.745,30.598,44.789,2.876,4.21,29.881,28.208,77.322,107.847,387.695,19.239,19.726,473.529,1.792,1.104,67.652,1.997,10.636,63.447,1.406,1.332,1.082,0.542,1353157722,4.188,3.653,3.951,3.445
100150,0,130.748,179.054,13.204,52.902,85.585,5.824,9.423,37.843,26.792,94.526,130.542,263.343,74.64,22.831,67.646,1.647,1.448,30.081,2.267,9.082,58.147,34.867,24.707,18.54,8.178,3097523611,1.607,0.018,1.483,0.017
100151,0,22.97,2.8,0.501,2.64,19.141,0.335,2.43,18.068,26.889,84.667,104.229,435.526,32.894,17.592,175,3.478,1.676,72.8,1.496,7.874,40.025,-26.123,-23.857,-19.322,-12.908,641587952,10.064,7.912,7.624,5.993
100152,0,-8.485,-5.279,1.963,9.836,43.169,1.453,6.381,30.326,35.154,122.78,155.108,155.468,209.635,21.5,335.164,3.069,3.069,64.557,1.35,6.765,35.133,-16.204,-7.77,-6.219,-4.604,870414021,3.755,3.374,4.286,3.851
100153,0,88.616,157.634,45.464,102.802,128.672,19.208,20.566,77.118,36.854,105.222,148.393,96.814,11.392,48.029,344.352,0.485,0.398,17.083,2.239,5.063,94.611,69.412,54.731,30.526,13.632,6988249944,0.36,0.174,0.355,0.171
100154,0,26.833,12.915,3.924,12.366,32.838,2.535,6.732,41.305,30.389,105.468,106.275,84.329,149.969,29.913,173.522,1.313,1.287,50.904,1.547,4.877,42.721,49.613,31.466,21.48,13.876,3368619026,2.867,2.005,3.109,2.174
100155,0,138.277,8.186,2.396,10.426,11.374,2.107,2.298,12.182,49.433,59.147,63.097,433.333,15.315,18.226,502.941,1.436,0.095,16.256,1.137,4.947,46.187,79.823,76.661,59.041,51.915,516085067,3.142,0.38,2.538,0.307
100156,0,45.061,-6.003,4.038,23.673,26.938,2.645,3.01,17.647,24.752,121,132.833,437.956,76.642,16.27,202.702,1.642,0.273,38.717,1.526,8.946,34.261,-31.057,-27.875,-23.119,-15.145,271281951,8.358,7.358,5.62,4.948
100157,0,36.669,12.297,8.889,31.348,41.681,3.851,5.12,41.176,28.916,115.274,136.553,118.027,138.674,28.034,108.07,0.925,0.774,16.241,2.308,8.14,72.46,89.052,46.239,33.126,14.35,1344040029,0.613,0.101,0.629,0.103
100158,0,18.396,22.771,3.29,16.618,27.696,2.166,3.61,25.956,33.015,63.434,65.817,272.869,64.798,22.848,95.238,1.596,1.558,46.721,1.519,7.67,41.339,15.913,11.663,9.353,6.157,868628310,3.576,2.078,3.415,1.985
100159,0,3.682,4.71,7.186,27.45,36.078,3.28,4.311,26.136,38.677,95.014,105.278,245.323,17.985,27.524,194.029,1.03,0.843,29.9,2.19,8.368,92.197,-16.199,-14.464,-10.677,-4.873,412683946,1.556,0.938,1.556,0.938
100160,0,48.159,38.998,8.232,30.171,45.454,3.948,5.949,43.837,16.878,127.128,131.344,117.039,107.821,30.782,85.907,1.448,0.724,43.651,2.084,7.64,40.445,-17.187,-9.245,-6.722,-3.224,978797584,3.687,3.295,3.43,3.065
100161,0,69.176,110.825,13.393,116.642,184.313,7.928,14.42,65.388,28.092,95.919,97.015,483.912,128.153,14.043,130.122,0.924,0.885,20.513,1.689,14.712,64.805,47.667,35.104,31.073,18.394,1427930910,0.843,0.302,0.979,0.35
100162,0,297.053,-28.515,0.425,2.38,41.836,0.213,3.756,37.048,20.635,168.122,201.091,156.313,579.522,11.964,52.205,3.237,2.229,72.07,1.992,11.136,38.697,-42.768,-15.339,-12.595,-6.322,675594504,12.089,10.561,12.977,11.338
100163,0,-32.564,14.262,2.132,6.54,14.978,1.454,3.331,20.343,72.891,178.478,180.652,94.069,67.28,38.262,374.033,2.252,2.205,9.389,1.466,4.495,68.249,69.556,35.222,23.735,16.189,1553311273,0.251,-0.004,0.246,-0.004
100164,0,-1.527,30.253,3.642,30.042,67.811,1.017,2.296,19.362,22.655,52.593,104.342,623.308,6.766,13.697,143.981,1.25,0.959,51.081,3.579,29.527,81.893,-4.204,-3.315,-2.913,-0.813,779353701,4.428,3.892,4.203,3.694
100165,0,-16.681,16.926,3.118,13.563,5.984,1.341,0.591,10.882,11.406,67.071,107.594,199.565,84.906,26.009,96.345,0.979,0.966,33.715,2.324,10.113,20.053,23.542,16.354,12.594,5.417,1735018538,6.401,5.466,3.519,3.005
100166,0,-9.321,-3.209,6.144,16.766,18.296,7.142,7.794,24.143,59.989,157.496,167.938,93.903,61.407,39.167,384.027,3.713,1.247,44.83,0.86,2.347,33.918,31.896,18.09,11.46,13.321,2116437605,4.657,0.398,3.649,0.312
100167,0,-33.828,-17.245,3.451,12.185,15.703,2.887,3.721,23.364,19.922,102.974,136.093,147.393,42.654,34.477,79.774,0.565,0.357,6.331,1.195,4.219,24.341,18.126,14.846,10.64,8.901,669182630,0.842,-0.233,0.763,-0.211
100168,0,34.129,11.488,5.513,12.955,14.251,2.65,2.915,10.232,31.591,67.341,297.721,60.121,85.235,40.756,138.211,1.027,1.027,41.377,2.079,4.887,47.76,24.586,14.277,8.201,3.943,953428571,4.6,4.179,3.833,3.482
100169,0,-4.703,51.077,1.025,9.108,85.388,1.037,9.727,50.111,30.701,87.079,87.485,627.636,109.09,11.951,2651.111,4.755,4.409,63.885,0.988,8.777,16.328,-11.757,-8.911,-7.907,-7.998,710132296,4.883,4.737,6.743,6.541
100170,0,-5.372,5.417,4.094,36.741,79.376,3.514,7.592,46.45,26.245,43.47,68.395,491.788,164.222,13.227,62.317,4.277,4.078,48.409,1.164,10.454,25.608,-0.517,-0.391,-0.347,-0.298,791554998,4.441,4.01,4.348,3.926
100171,0,-9.013,5.646,7,53.82,64.451,4.655,5.574,25.326,31.437,25.548,36.074,490.322,25.268,16.244,377.272,0.804,0.804,43.231,1.503,11.561,42.783,-36.298,-35.072,-30.509,-20.287,547017356,2.78,2.64,2.812,2.67
100172,0,22.279,48.248,15.99,27.501,33.4,11.296,13.72,48.086,27.26,112.912,182.301,63.535,6.094,58.951,408.145,0.6,0.444,23.892,1.415,2.434,45.758,-13.187,-11.832,-4.952,-3.498,2878994508,1.213,0.636,1.099,0.576
100173,0,32.559,30.685,6.321,30.938,31.952,5.854,6.046,17.104,53.015,32.872,86.297,222.254,162.225,20.64,26.34,4.126,3.87,46.237,1.079,5.284,43.523,60.029,35.207,28.013,25.943,1657254508,4.285,4.075,3.187,3.031
100174,0,6.902,22.033,9.676,31.917,71.088,2.717,6.053,32.116,23.815,242.365,242.964,119.499,85.509,32.785,489.285,2.488,2.276,48.328,3.56,11.743,59.063,25.531,14.066,9.802,2.753,1349399024,2.221,1.902,2.43,2.082
100175,0,36.324,-1.908,6.313,18.615,30.787,1.85,3.06,12.146,37.286,81.426,152.398,177.51,28.165,32.714,297.385,0.593,0.593,45.642,3.411,10.059,129.34,-47.256,-37.966,-25.091,-7.354,1571612409,3.849,3.313,4.096,3.525
100176,0,93.422,183.015,13.04,20.737,51.11,7.671,18.906,61.142,30.991,124.12,202.054,53.658,16.311,58.833,73.972,0.353,0.221,11.502,1.699,2.703,21.644,120.572,83.088,30.839,18.142,4238405240,0.42,-0.422,0.962,-0.967
100177,0,7.407,38.178,10.599,21.904,27.619,6.451,8.134,53.211,17.846,81.954,150.375,52.156,38.823,52.361,217.241,1.823,1.823,40.246,1.642,3.395,38.018,14.4,8.035,4.147,2.524,127243506,2.613,2.6,2.578,2.565
100178,0,-25.889,12.071,4.736,5.729,7.113,4.705,5.841,24.546,44.844,215.934,410.539,15.1,2.254,85.211,276.439,0.896,0.72,4.956,1.006,1.217,22.587,15.595,10.037,1.739,1.728,2801863559,0.568,0.344,0.558,0.338
100179,0,-15.81,90.637,6.037,14.589,23.1,2.507,3.97,17.924,34.452,199.3,235.664,81.714,40,45.103,202.564,1.88,1.044,23.969,2.407,5.817,67.169,-120.666,-77.682,-45.534,-18.913,329710358,1.86,1.24,1.576,1.05
100180,0,-6.289,28.748,16.46,44.943,57.865,5.934,7.64,51.243,33.143,91.538,97.692,66.666,86.153,39.553,460,1.557,1.557,39.959,2.773,7.573,97.325,94.202,42.207,26.748,9.643,446772169,1.216,1.209,1.231,1.225
100181,0,51.134,17.912,11.03,27.123,8.613,3.624,1.15,15.658,20.259,58.491,103.897,148.408,6.23,39.271,76.625,0.231,0.197,0.914,3.043,7.483,53.751,15.746,14.684,8.713,2.862,5044845764,0.172,-0.343,0.057,-0.115
100182,0,29.07,36.587,3.272,13.172,33.535,2.432,6.191,46.97,26.207,68.795,138.237,164.612,147.399,24.271,154.758,2.984,2.895,57.778,1.345,5.415,27.631,-12.788,-7.176,-5.393,-4.008,2762013734,4.348,4.189,4.509,4.344
100183,0,61.95,33.377,-3.503,-6.091,-1.105,-1.854,-0.336,-2.196,29.4,540.041,968.134,13.327,81.335,51.37,2937.333,0.393,0.385,9.774,1.888,3.284,22.294,281.012,48.613,20.651,10.932,3582129751,6.08,3.625,20.636,12.303
100184,0,-12.277,-18.091,-2.977,-4.026,-4.57,-4.538,-5.15,-68.179,52.766,190.382,258.58,17.112,16.505,74.84,873.247,0.702,0.139,10.801,0.656,0.887,28.198,-8.421,-4.121,-1.074,-1.637,2712312317,3.902,-0.55,2.952,-0.416
100185,0,27.993,20.856,6.149,14.285,24.266,3.359,5.706,25.833,32.644,152.472,167.719,132.846,5.656,41.928,938.596,1.794,1.656,35.96,1.83,4.252,59.477,-20.801,-19.97,-11.373,-6.212,709371378,3.154,2.946,3.092,2.888
100186,0,75.191,-9.465,0.613,1.482,4.771,0.899,2.894,17.517,28.788,108.014,145.621,117.663,61.637,35.803,262.222,2.754,2.332,33.415,0.681,1.648,14.636,20.354,13.686,8.026,11.776,1024307563,13.437,9.947,10.967,8.118
100187,0,7.053,83.726,3.204,23.604,65.071,2.436,6.717,40.157,23.895,21.607,76.836,329.629,258.404,14.534,27.531,3.852,3.852,49.482,1.315,9.687,33.557,19.607,8.767,7.577,5.762,725691228,5.287,5.013,5.334,5.058
100188,0,-14.502,-10.743,3.941,8.541,12.928,2.254,3.412,14.916,29.226,138.493,155.997,64.189,38.988,49.217,384.538,0.615,0.542,22.912,1.748,3.788,30.26,-0.258,-0.159,-0.086,-0.049,2372312303,2.701,2.428,2.58,2.32
100189,0,227.211,53.311,5.101,25.206,37.19,2.833,4.181,21.052,27.868,135.341,141.309,316.697,219.449,15.719,162.671,1.045,0.696,46.12,1.8,8.894,29.103,-36.485,-22.857,-18.231,-10.127,1199720379,6.892,6.185,6.345,5.694
100190,0,43.892,12.52,2.994,10.61,20.739,2.089,4.083,22.974,43.389,50.398,85.164,222.436,65.458,25.78,56.371,0.933,0.933,23.156,1.433,5.078,54.236,37.358,27.081,19.439,13.564,2741360540,2.949,2,3.347,2.27
100191,0,-12.711,40.627,3.807,10.692,18.112,1.988,3.367,17.697,30.78,110.226,115.746,114.152,45.454,38.519,104.815,0.912,0.263,16.713,1.914,5.378,45.804,36.578,25.158,16.2,8.46,1517175696,1.173,-0.03,1.105,-0.028
100192,0,-9.677,2.664,2.427,17.241,31.034,1.526,2.748,10.65,45.414,43.161,84.498,522.222,11.111,15.789,181.395,1.068,1.068,65.162,1.589,11.293,65.533,-5.475,-5.367,-4.611,-2.9,297466165,6.341,4.951,6.341,4.951
100193,0,70,45.475,9.767,22.459,33.155,3.349,4.944,32.978,34.442,126.76,133.802,137.864,10.679,40.234,309.756,0.956,0.956,35.156,2.916,6.705,105.116,6.334,5.761,3.255,1.116,215952336,2.195,0.902,2.195,0.902
100194,0,-9.236,-38.276,3.606,17.223,74.516,2.359,10.207,27.568,49.051,102.277,114.158,326.86,3.883,23.215,1165.217,2.792,2.503,65.289,1.528,7.3,37.173,-11.581,-11.452,-9.054,-5.922,1018799697,3.845,3.84,6.736,6.728
100195,0,-7.443,22.056,4.089,14.567,21.884,2.673,4.015,35.429,27.274,96.875,109.151,108.147,121.484,30.336,110.955,1.283,0.879,45.258,1.529,5.449,31.476,43.557,19.858,14.284,9.338,2295695798,2.861,2.109,2.765,2.039
100196,0,-12.706,29.677,4.634,25.39,35.796,2.973,4.192,19.369,25.995,60.84,87.955,338.709,41.935,20.805,121.279,0.658,0.609,20.963,1.558,8.539,40.417,16.491,15.288,12.497,8.018,1066598348,1.22,0.737,1.204,0.727
100197,0,8.698,19.131,7.568,35.732,46.898,2.762,3.626,21.774,19.441,91.65,108.863,327.789,1.052,23.318,187.458,0.211,0.211,4.221,2.739,12.933,44.94,50.42,49.949,39.369,14.37,1013297003,0.304,-0.709,0.296,-0.689
100198,0,78.411,29.229,6.855,17.164,18.47,3.152,3.392,16.045,22.992,127.788,137.475,176.511,1.899,35.918,630.625,0.993,0.034,51.364,2.174,5.444,37.704,-35.197,-34.739,-20.864,-9.595,670910553,5.79,3.79,4.842,3.169
100199,0,-7.782,-33.292,2.546,7.094,4.092,2.376,1.371,3.348,56.547,128.719,301.73,77.688,91.129,37.2,300.99,2.833,1.736,45.8,1.071,2.984,26.934,-91.135,-50.267,-32.223,-30.073,618633238,11.45,11.15,5.146,5.011
100200,0,101.626,24.875,1.287,6.307,16.031,0.738,1.878,11.213,26.988,98.597,137.174,254.591,251.53,16.498,156.048,1.108,1.077,42.34,1.742,8.536,42.156,-1.036,-0.606,-0.482,-0.277,876594203,9.96,7.91,9.766,7.757
100201,0,-9.051,2.447,0.182,1.258,36.87,0.334,9.794,20.748,57.954,113.9,280.082,88.278,484.065,14.873,280.392,8.504,8.504,74.421,0.545,3.764,19.079,-33.129,-9.907,-8.471,-15.527,1212978215,9.619,8.753,10.348,9.416
100202,0,30.701,-7.798,1.248,4.5,55.085,0.468,5.738,43.714,21.871,158.01,191.231,104.401,184.154,25.736,7266.447,1.275,1.256,69.506,2.663,9.598,45.804,0.795,0.345,0.249,0.093,1166180208,3.386,3.041,6.235,5.601
100203,0,-1.045,-29.281,0.769,6.329,55.696,0.54,4.756,26.035,28.978,88.75,113.75,528.301,7.547,15.727,303.669,5.189,5.189,63.501,1.423,11.708,44.769,-14.808,-14.535,-12.769,-8.972,268052133,7.642,5.16,6.388,4.313
100204,0,-14.02,-0.479,3.309,21.161,53.941,1.756,4.478,29.213,32.964,32.352,119.176,236.111,97.777,23.047,4.177,2.859,2.48,48.719,1.883,12.045,39.13,16.471,11.384,9.604,5.098,956956615,2.984,2.745,2.828,2.602
100205,0,2.568,15.924,2.238,11.175,28.255,2.422,6.125,21.303,45.238,15.537,100.036,275.548,107.085,20.719,58.66,3.405,3.382,50.889,0.924,4.612,28.535,6.817,4.49,3.59,3.885,1979182230,4.548,4.469,4.474,4.396
100206,0,6.155,9.526,5.247,16.578,31.052,3.446,6.455,24.737,39.75,102.852,149.019,136.165,68.932,32.776,1334.782,1.75,1.75,51.789,1.522,4.81,51.895,22.299,15.722,10.745,7.056,726632669,2.646,1.926,2.806,2.043
100207,0,21.407,-31.783,4.635,13.65,32.195,2.666,6.289,38.461,19.436,45.656,84.473,195.306,3.971,33.413,257.264,2.44,2.389,54.081,1.738,5.119,25.453,11.657,11.39,7.522,4.327,772604822,4.803,4.067,5.772,4.888
100208,0,151.046,-11.599,0.826,6.201,-73.143,0.716,-19.077,-322.99,69.224,69.399,70.669,274.05,485.443,11.634,182.55,4.12,4.12,65.279,1.153,8.655,82.024,111.76,42.193,36.57,31.706,1545786116,7.88,6.475,2.302,1.892
100209,0,-3.925,17.88,2.364,16,36.8,2.263,5.206,31.322,48.414,18.83,43.123,329.661,194.067,16.032,460.416,3.04,3.04,74.116,1.044,7.067,29.324,7.528,5.034,4.29,4.107,1496980375,8.834,8.692,8.728,8.588
100210,0,65.299,-7.346,2.018,10.344,18.62,1.965,3.538,10.325,56.611,132.085,190.909,122.622,366.229,16.982,862.857,3.669,3.669,70.657,1.026,5.262,47.494,-16.715,-4.763,-3.834,-3.735,863886134,6.071,5.846,5.116,4.927
100211,0,49.949,30.755,12.803,38.768,52.02,7.393,9.92,39.831,33.739,90.947,100.424,144.135,64.295,32.422,119.495,0.744,0.576,25.946,1.731,5.243,59.402,80.331,57.809,38.717,22.357,3217429448,1.589,1.433,1.557,1.404
100212,0,-17.601,19.074,2.784,13.981,13.373,0.918,0.878,5.908,17.664,79.674,103.93,337.31,2.272,22.748,47.845,0.492,0.266,6.462,3.033,15.229,21.791,4.158,4.132,3.309,1.091,1327650491,0.588,-0.984,0.483,-0.809
100213,0,-39.017,-41.413,1.825,6.613,21.759,1.35,4.444,18.338,36.694,31.933,90.011,169.749,23.185,34.137,41.431,1.972,1.823,28.634,1.351,4.896,35.293,-1.312,-1.185,-0.858,-0.634,2716493931,3.617,2.426,4.267,2.862
100214,0,-61.346,72.54,2.034,7.967,41.018,1.494,7.694,19.132,48.395,155.724,164.81,111.737,17.605,43.602,343.771,3.667,3.196,46.519,1.361,5.33,32.815,-12.017,-11.105,-8.269,-6.075,3497058182,2.836,2.716,3.748,3.589
100215,0,3.531,14.711,2.028,8.714,14.923,2.285,3.913,22.607,25.362,114.588,121.791,172.442,148.851,23.736,382.187,2.684,0.571,63.23,0.887,3.813,15.417,-4.752,-3.569,-2.738,-3.084,887929730,9.891,8.984,7.925,7.198
100216,0,-6.183,-34.398,1.938,5.317,11,1.871,3.871,10.606,41.796,38.272,80.993,152.906,11.466,37.825,231.499,1.828,1.043,46.41,1.035,2.841,33.695,26.733,19.352,12.297,11.873,2925314286,4.471,4.177,4.315,4.031
100217,0,-3.269,-15.666,1.806,5.72,23.093,1.433,5.785,19.36,42.308,90.666,114.555,185.567,21.855,32.528,305.333,3.397,0.53,57.209,1.26,3.991,34.18,-18.002,-16.031,-10.969,-8.704,797089623,4.765,3.921,4.959,4.081
100218,0,5.483,26.184,8.256,28.497,43.782,3.344,5.138,20.993,26.748,159.963,216.988,145.978,114.477,27.742,145.887,1.109,0.243,30.717,2.468,8.52,42.034,11.585,6.816,4.841,1.961,1759510915,1.597,0.665,1.558,0.649
100219,0,36.625,-6.555,3.332,10.758,21.184,0.939,1.85,23.627,10.77,120.295,137.733,241.858,3.177,28.982,178.319,0.619,0.495,36.418,3.546,11.449,26.43,-5.458,-5.39,-3.72,-1.048,1478535837,5.273,1.9,5.436,1.958
100220,0,-1.942,39.207,9.168,26.192,38.508,3.704,5.446,33.585,27.391,95.372,157.243,152.453,10.122,38.084,222.26,0.932,0.588,30.957,2.474,7.07,63.63,8.786,8.22,5.343,2.158,1116470785,1.97,1.048,1.92,1.021
100221,0,334.501,240.664,2.859,13.95,33.246,1.409,3.359,44.815,28.265,56.402,76.402,383.695,141.956,15.983,109.988,1.357,1.317,28.509,2.028,9.895,47.948,79.093,51.067,40.598,20.013,2145337853,3.315,3.187,4.423,4.253
